,weekday,hour,day,lang,reach,retweetcount,likes,klout,sentiment,locationid,isreshare
2578,Tuesday,14,5,en,131,2,0,43,0.0,3815,0
2579,Tuesday,14,5,en,972,0,0,43,0.0,3825,0
2580,Tuesday,14,5,en,2000,1,0,50,0.0,800,0
2581,Tuesday,14,5,en,1457,0,0,48,0.0,800,0
2582,Tuesday,14,5,en,462,13,0,31,0.0,3755,1
2583,Tuesday,14,5,en,1326,0,0,47,0.0,3774,0
2584,Tuesday,14,5,en,208,1,0,0,0.0,3019,0
2585,Tuesday,14,5,en,1415,0,0,54,0.0,1075,0
2586,Tuesday,14,5,en,318,4,0,44,0.0,3741,0
2587,Tuesday,14,5,en,1888,1,0,0,0.0,3022,1
2588,Tuesday,14,5,en,667,0,0,57,0.0,3745,0
2589,Tuesday,14,5,en,168,0,0,33,3.5,3019,0
2590,Tuesday,15,5,en,277,1,0,40,0.0,3907,1
2591,Tuesday,15,5,en,71,0,0,28,1.0,3751,0
2592,Tuesday,15,5,en,529,0,0,39,0.0,3810,0
2593,Tuesday,15,5,en,304,1,0,35,0.0,3825,1
2594,Tuesday,15,5,en,154,0,0,39,0.0,3751,0
2595,Tuesday,15,5,en,57,16,0,34,0.0,289,1
2596,Tuesday,15,5,en,536,0,0,47,0.0,3830,0
2597,Tuesday,15,5,en,1167,0,0,46,0.0,2432,0
2598,Tuesday,15,5,en,38332,58,0,64,0.0,3848,0
2599,Tuesday,15,5,en,1155,2,0,42,0.0,800,1
2600,Tuesday,15,5,en,2771,0,0,43,0.0,1788,0
2601,Tuesday,15,5,en,4947,3,0,55,0.0,3972,0
2602,Tuesday,15,5,en,424,3,0,33,0.0,3019,1
2603,Tuesday,15,5,en,4093,0,0,56,0.0,3774,0
2604,Tuesday,15,5,en,3095,1,0,54,0.0,1078,1
2605,Tuesday,15,5,en,329,17,0,44,0.0,1066,1
2606,Tuesday,15,5,en,559,0,0,53,0.0,3060,0
2607,Tuesday,15,5,en,8333,0,0,23,0.0,3019,0
2608,Tuesday,15,5,en,116,0,0,30,2.0,4116,0
2609,Tuesday,15,5,en,92,5,0,38,0.0,3751,1
2610,Tuesday,15,5,en,462,0,0,40,0.0,465,0
2611,Tuesday,15,5,en,1241,0,0,40,0.0,800,0
2612,Tuesday,15,5,en,1153,6,0,35,0.0,3870,1
2613,Tuesday,15,5,en,139,0,0,29,0.0,3738,0
2614,Tuesday,15,5,en,258,0,0,44,0.0,1603,0
2615,Tuesday,15,5,en,279,2,0,36,0.0,2654,1
2616,Tuesday,15,5,en,10687,3,0,52,0.0,3972,1
2617,Tuesday,15,5,en,2755,10,0,49,0.0,3019,1
2618,Tuesday,15,5,en,388,21,0,44,0.0,3738,1
2619,Tuesday,15,5,en,6105,2,0,61,-1.0,3753,0
2620,Tuesday,15,5,en,278,0,0,42,0.0,3766,0
2621,Tuesday,15,5,en,384,0,0,24,-1.0,1644,0
2622,Tuesday,15,5,en,420,0,0,40,0.0,3761,0
2623,Tuesday,15,5,en,526,0,0,37,0.0,1601,0
2624,Tuesday,15,5,en,667,0,0,57,-1.0,3745,0
2625,Tuesday,15,5,en,7,0,0,15,-1.0,5571,0
2626,Tuesday,15,5,en,228,22,0,33,0.0,4188,1
2627,Tuesday,15,5,en,17787,0,0,62,0.0,2963,0
2628,Tuesday,15,5,en,388,12,0,44,0.0,3738,1
2629,Tuesday,15,5,en,16,0,0,21,0.0,3752,0
2630,Tuesday,15,5,en,4906,0,0,71,-1.0,2653,0
2631,Tuesday,15,5,en,631,0,0,39,0.0,3751,0
2632,Tuesday,15,5,en,667,0,0,57,-1.0,3745,0
2633,Tuesday,15,5,en,17317,3,0,59,-1.0,2654,0
2634,Tuesday,15,5,en,698,1,0,44,0.0,1868,1
2635,Tuesday,15,5,en,889,0,0,44,0.0,3750,0
2636,Tuesday,15,5,en,722,5,0,43,-1.0,3874,1
2637,Tuesday,15,5,en,756,0,0,48,-1.0,81,0
2638,Tuesday,15,5,en,480,1,0,45,-1.0,3774,1
2639,Tuesday,15,5,en,18108,0,0,61,-1.0,3774,0
2640,Tuesday,15,5,en,18108,0,0,61,-1.0,3774,0
2641,Tuesday,15,5,en,3354,0,0,53,-1.0,3753,0
2642,Tuesday,15,5,en,1186,23,0,45,0.0,1788,1
2643,Tuesday,15,5,en,898,0,0,53,3.0,3027,0
2644,Tuesday,15,5,en,560,0,0,53,-1.0,3060,0
2645,Tuesday,15,5,en,1471,13,0,47,0.0,3857,1
2646,Tuesday,15,5,en,2062,0,0,44,-1.0,800,0
2647,Tuesday,15,5,en,370,0,0,50,0.0,3753,0
2648,Tuesday,15,5,en,2213,0,0,53,-1.0,1332,0
2649,Tuesday,15,5,en,86,0,0,19,0.0,3915,0
2650,Tuesday,15,5,en,1508,0,0,0,0.0,1069,0
2651,Tuesday,15,5,en,1103,0,0,47,0.0,3611,0
2652,Tuesday,15,5,en,10778,0,0,60,-1.0,3753,0
2653,Tuesday,15,5,en,99,26,0,25,0.0,3893,1
2654,Tuesday,15,5,en,3101,0,0,43,-1.0,2641,0
2655,Tuesday,15,5,en,67355,0,0,47,-1.0,1095,0
2656,Tuesday,15,5,en,1283,0,0,41,0.0,4812,0
2657,Tuesday,15,5,en,14310,1,0,61,-1.0,3753,0
2658,Tuesday,15,5,en,5163,0,0,56,-1.0,485,0
2659,Tuesday,15,5,en,99,14,0,25,0.0,3893,1
2660,Tuesday,15,5,en,10380,0,0,65,-1.0,3753,0
2661,Tuesday,15,5,en,241,0,0,36,-1.0,3746,0
2662,Tuesday,15,5,en,1138,15,0,0,0.0,3753,1
2663,Tuesday,15,5,en,504,0,0,29,0.0,1789,0
2664,Tuesday,15,5,en,899,0,0,45,-1.0,3033,0
2665,Tuesday,15,5,en,72,0,0,38,-1.0,3754,0
2666,Tuesday,15,5,en,178,0,0,39,-1.0,3766,0
2667,Tuesday,15,5,en,1993,2,0,51,-1.0,3138,1
2668,Tuesday,15,5,en,7265,0,0,0,-3.0,4621,0
2669,Tuesday,15,5,en,2560,0,0,57,-3.0,3751,0
2670,Tuesday,15,5,en,325,7,0,41,-1.0,3753,1
2671,Tuesday,15,5,en,166,0,0,45,-1.0,3751,0
2672,Tuesday,15,5,en,420,0,0,40,0.0,3761,0
2673,Tuesday,15,5,en,145,18,0,25,0.0,3751,1
2674,Tuesday,15,5,en,178,0,0,41,0.0,1069,0
2675,Tuesday,15,5,en,1885,2,0,52,0.0,3753,1
2676,Tuesday,15,5,en,1082,0,0,39,0.0,3216,0
2677,Tuesday,15,5,en,447074,73,116,71,0.0,3751,0
2678,Tuesday,15,5,en,468,0,0,32,0.0,3753,0
2679,Tuesday,15,5,en,1989,0,0,50,0.0,1788,0
2680,Tuesday,15,5,en,136,2,0,36,0.0,3823,1
2681,Tuesday,15,5,en,4357,0,0,40,0.0,3120,0
2682,Tuesday,15,5,en,720,0,0,52,-1.0,1070,0
2683,Tuesday,15,5,en,44,27,0,33,0.0,3873,1
2684,Tuesday,15,5,en,1419,0,0,54,0.0,1075,0
2685,Tuesday,15,5,en,695,0,0,41,-2.0,80,0
2686,Tuesday,15,5,en,241,0,0,41,0.0,3019,0
2687,Tuesday,15,5,en,242,0,0,37,0.0,3019,0
2688,Tuesday,15,5,en,471,28,0,31,0.0,3751,1
2689,Tuesday,15,5,en,471,33,0,31,0.0,3751,1
2690,Tuesday,15,5,en,374,0,0,44,0.0,3852,0
2691,Tuesday,15,5,en,471,15,0,31,0.0,3751,1
2692,Tuesday,15,5,en,1143,0,0,48,0.0,80,0
2693,Tuesday,15,5,en,471,63,0,31,0.0,3751,1
2694,Tuesday,15,5,en,471,30,0,31,0.0,3751,1
2695,Tuesday,15,5,en,471,21,0,31,0.0,3751,1
2696,Tuesday,15,5,en,471,78,0,31,0.0,3751,1
2697,Tuesday,15,5,en,57,4,0,34,0.0,289,1
2698,Tuesday,15,5,en,471,41,0,31,0.0,3751,1
2699,Tuesday,15,5,en,471,35,0,31,0.0,3751,1
2700,Tuesday,15,5,en,12,0,0,0,0.0,5411,0
2701,Tuesday,15,5,en,2389,0,0,53,0.0,3766,0
2702,Tuesday,15,5,en,240,1,0,50,0.0,3738,0
2703,Tuesday,15,5,en,1258,0,0,60,0.0,3738,0
2704,Tuesday,15,5,en,331,8,0,41,0.0,2204,1
2705,Tuesday,15,5,en,12,0,0,0,0.0,5411,0
2706,Tuesday,15,5,en,799,0,0,43,0.0,3741,0
2707,Tuesday,15,5,en,482,0,0,44,0.0,2586,0
2708,Tuesday,15,5,en,454,2,0,46,1.0,3746,0
2709,Tuesday,15,5,en,225068,1,0,63,0.0,3784,0
2710,Tuesday,15,5,en,1845,2,0,47,0.0,2530,0
2711,Tuesday,15,5,en,289,10,0,43,0.0,777,1
2712,Tuesday,15,5,en,663,0,0,0,0.0,3019,0
2713,Tuesday,15,5,en,482,0,0,44,0.0,2586,0
2714,Tuesday,15,5,en,447075,3,9,71,0.0,3751,0
2715,Tuesday,15,5,en,1136,0,0,53,-1.0,3019,0
2716,Tuesday,16,5,en,3013,0,0,51,1.0,3754,0
2717,Tuesday,16,5,en,103,0,0,44,0.0,1336,0
2718,Tuesday,16,5,en,2174,0,0,47,2.0,3961,0
2719,Tuesday,16,5,en,2560,0,0,57,1.0,3751,0
2720,Tuesday,16,5,en,447075,16,11,71,0.0,3751,0
2721,Tuesday,16,5,en,639,0,0,36,0.0,3137,0
2722,Tuesday,16,5,en,374,0,0,35,0.0,3137,0
2723,Tuesday,16,5,en,775,0,0,35,0.0,3137,0
2724,Tuesday,16,5,en,702,0,0,33,0.0,3137,0
2725,Tuesday,16,5,en,16,31,0,23,0.0,5516,1
2726,Tuesday,16,5,en,1259,0,0,60,0.0,3738,0
2727,Tuesday,16,5,en,1259,0,0,60,0.0,3738,0
2728,Tuesday,16,5,en,81,0,0,39,0.0,3753,0
2729,Tuesday,16,5,en,56,0,0,31,0.0,3753,0
2730,Tuesday,16,5,en,32928,0,0,54,-1.0,3019,0
2731,Tuesday,16,5,en,3739,0,0,47,-1.0,3891,0
2732,Tuesday,16,5,en,23,0,0,27,-1.0,3755,0
2733,Tuesday,16,5,en,16816,36,0,65,0.0,3744,1
2734,Tuesday,16,5,en,615,1,0,44,-1.0,487,1
2735,Tuesday,16,5,en,16816,64,0,65,0.0,3744,1
2736,Tuesday,16,5,en,38339,16,0,64,0.0,3848,0
2737,Tuesday,16,5,en,914,1,0,45,0.0,1601,1
2738,Tuesday,16,5,en,1420,0,0,54,0.0,1075,0
2739,Tuesday,16,5,en,121,1,0,23,0.0,3776,1
2740,Tuesday,16,5,en,2453,0,0,49,0.0,3753,0
2741,Tuesday,16,5,en,626,1,0,45,3.0,1788,1
2742,Tuesday,16,5,en,12960,0,0,52,0.0,3974,0
2743,Tuesday,16,5,en,99,0,0,16,0.0,1485,0
2744,Tuesday,16,5,en,28,0,0,17,0.0,1659,0
2745,Tuesday,16,5,en,1397,0,0,43,0.0,2610,0
2746,Tuesday,16,5,en,230,0,0,32,0.0,1660,0
2747,Tuesday,16,5,en,236,0,0,31,0.0,3753,0
2748,Tuesday,16,5,en,447077,27,32,71,0.0,3751,0
2749,Tuesday,16,5,en,545,0,0,41,0.0,800,0
2750,Tuesday,16,5,en,366,1,0,43,-1.0,3754,1
2751,Tuesday,16,5,en,2000,1,0,50,0.0,800,0
2752,Tuesday,16,5,en,1456,0,0,48,0.0,800,0
2753,Tuesday,16,5,en,27,1,0,12,0.0,3751,1
2754,Tuesday,16,5,en,21035,5,0,61,0.0,4483,1
2755,Tuesday,16,5,en,1407,5,0,43,0.0,3954,1
2756,Tuesday,16,5,en,105,24,0,24,0.0,3019,1
2757,Tuesday,16,5,en,322,1,0,34,4.0,3753,0
2758,Tuesday,16,5,en,10251,1,0,47,0.0,3877,0
2759,Tuesday,16,5,en,824,0,0,43,0.0,1334,0
2760,Tuesday,16,5,en,208,0,0,0,0.0,3019,0
2761,Tuesday,16,5,en,94,0,0,49,1.0,631,0
2762,Tuesday,16,5,en,89,0,0,39,0.0,1329,0
2763,Tuesday,16,5,en,434,0,0,0,-1.0,291,0
2764,Tuesday,16,5,en,40,0,0,15,0.0,2650,0
2765,Tuesday,16,5,en,50,1,0,22,0.0,3741,0
2766,Tuesday,16,5,en,50,0,0,23,1.0,3739,0
2767,Tuesday,16,5,en,57,2,0,34,0.0,289,1
2768,Tuesday,16,5,en,57,6,0,34,0.0,289,1
2769,Tuesday,16,5,en,862,0,0,49,0.0,3019,0
2770,Tuesday,16,5,en,8334,0,0,23,0.0,3019,0
2771,Tuesday,16,5,en,491,15,0,41,0.0,3774,1
2772,Tuesday,16,5,en,162,0,0,37,0.0,3751,0
2773,Tuesday,16,5,en,58,0,0,33,0.5,4869,0
2774,Tuesday,16,5,en,1709,0,0,30,0.0,3754,0
2775,Tuesday,16,5,en,3925,2,0,42,0.0,3751,1
2776,Tuesday,16,5,en,11,0,0,12,0.0,2065,0
2777,Tuesday,16,5,en,471,26,0,31,0.0,3751,1
2778,Tuesday,16,5,en,375,0,0,43,0.0,3816,0
2779,Tuesday,16,5,en,242,0,0,37,-1.0,3019,0
2780,Tuesday,16,5,en,1002,0,0,49,0.0,3766,0
2781,Tuesday,16,5,en,418,0,0,55,0.0,3745,0
2782,Tuesday,16,5,en,11766,3,0,61,2.0,3738,0
2783,Tuesday,16,5,en,29,34,0,17,0.0,467,1
2784,Tuesday,16,5,en,2154,0,0,55,-1.0,3785,0
2785,Tuesday,16,5,en,418,0,0,43,1.0,3786,0
2786,Tuesday,16,5,en,1420,8,0,38,0.0,14,1
2787,Tuesday,16,5,en,1247,2,0,48,0.0,3754,1
2788,Tuesday,16,5,en,504,0,0,29,0.0,1789,0
2789,Tuesday,16,5,en,22,0,0,21,2.0,3751,0
2790,Tuesday,16,5,en,954,0,0,45,0.0,1334,0
2791,Tuesday,16,5,en,856,11,0,44,1.0,2844,1
2792,Tuesday,16,5,en,37,35,0,27,0.0,1069,1
2793,Tuesday,17,5,en,7302,7,0,59,2.0,3784,0
2794,Tuesday,17,5,en,37,33,0,27,0.0,1069,1
2795,Tuesday,17,5,en,491,16,0,45,0.0,4083,1
2796,Tuesday,17,5,_u,255,0,0,43,0.0,3763,0
2797,Tuesday,17,5,en,36,0,0,26,3.0,4387,0
2798,Tuesday,17,5,en,3275,0,0,56,1.0,2612,0
2799,Tuesday,17,5,en,183,0,0,42,0.0,1941,0
2800,Tuesday,17,5,en,1008,0,0,0,0.0,3753,0
2801,Tuesday,17,5,en,2892,2,0,50,2.0,211,1
2802,Tuesday,17,5,en,1881,0,0,40,1.0,3919,0
2803,Tuesday,17,5,en,1397,0,0,50,2.0,3753,0
2804,Tuesday,17,5,en,442,0,0,36,0.0,3019,0
2805,Tuesday,17,5,en,694,0,0,40,0.0,3738,0
2806,Tuesday,17,5,en,404,0,0,45,0.0,3755,0
2807,Tuesday,17,5,en,22,13,0,18,0.0,3845,1
2808,Tuesday,17,5,en,109,0,0,20,3.0,3766,0
2809,Tuesday,17,5,en,512,33,0,48,0.0,3031,1
2810,Tuesday,17,5,en,3749,0,0,58,1.0,3033,0
2811,Tuesday,17,5,en,84,0,0,23,0.0,80,0
2812,Tuesday,17,5,en,375,0,0,43,0.0,3816,0
2813,Tuesday,17,5,en,334,1,0,40,-2.0,1788,1
2814,Tuesday,17,5,en,399,36,0,31,0.0,3753,1
2815,Tuesday,17,5,en,78,34,0,20,0.0,1812,1
2816,Tuesday,17,5,en,657,0,0,43,1.0,3400,0
2817,Tuesday,17,5,en,1881,0,0,40,-1.0,3919,0
2818,Tuesday,17,5,en,4451,1,0,64,0.0,3019,0
2819,Tuesday,17,5,en,1538,1,0,45,0.0,3753,0
2820,Tuesday,17,5,en,3584,0,0,51,0.0,3753,0
2821,Tuesday,17,5,en,427,0,0,42,0.0,3753,0
2822,Tuesday,17,5,en,97,20,0,32,0.0,3805,1
2823,Tuesday,17,5,en,308,37,0,43,0.0,611,1
2824,Tuesday,17,5,en,308,35,0,43,0.0,611,1
2825,Tuesday,17,5,en,308,19,0,43,0.0,611,1
2826,Tuesday,17,5,en,46,0,0,40,0.0,3751,0
2827,Tuesday,17,5,en,17,11,0,15,0.0,1333,1
2828,Tuesday,17,5,en,179,0,0,42,1.0,79,0
2829,Tuesday,17,5,en,667,0,0,57,0.0,3745,0
2830,Tuesday,17,5,en,7091,0,0,55,1.0,3019,0
2831,Tuesday,17,5,en,17,6,0,15,1.0,1333,1
2832,Tuesday,17,5,en,51,1,0,30,1.0,3820,0
2833,Tuesday,17,5,en,6257,0,0,53,3.0,3818,0
2834,Tuesday,17,5,en,51,0,0,30,0.0,3820,0
2835,Tuesday,17,5,en,1885,1,0,52,1.0,3753,1
2836,Tuesday,17,5,en,215,1,0,30,1.5,3914,0
2837,Tuesday,17,5,en,20,0,0,33,-1.0,80,0
2838,Tuesday,17,5,en,97,0,0,44,0.0,3845,0
2839,Tuesday,17,5,en,737,1,0,38,-1.0,3031,0
2840,Tuesday,17,5,en,1058,0,0,56,0.0,4036,0
2841,Tuesday,17,5,en,17,0,0,15,0.0,80,0
2842,Tuesday,17,5,en,290,0,0,26,0.0,1340,0
2843,Tuesday,17,5,en,101150,1,0,71,0.0,3775,1
2844,Tuesday,17,5,en,321,3,0,36,0.0,3890,1
2845,Tuesday,17,5,en,5831,6,0,0,0.0,463,1
2846,Tuesday,17,5,en,348,0,0,40,0.0,3766,0
2847,Tuesday,17,5,en,1735,88,0,43,1.0,3821,1
2848,Tuesday,18,5,en,45,0,0,36,0.0,3751,0
2849,Tuesday,18,5,en,49,1,0,27,0.0,3737,0
2850,Tuesday,18,5,en,241,2,0,46,4.0,3857,0
2851,Tuesday,18,5,en,84,0,0,41,1.0,80,0
2852,Tuesday,18,5,_u,38,0,0,18,0.0,1954,0
2853,Tuesday,18,5,en,97,0,0,44,3.0,3845,0
2854,Tuesday,18,5,en,42,10,0,24,0.0,3751,1
2855,Tuesday,18,5,en,201,1,0,46,0.0,3755,0
2856,Tuesday,18,5,en,163,0,0,43,0.0,3751,0
2857,Tuesday,18,5,en,667,0,0,57,0.0,3745,0
2858,Tuesday,18,5,en,8415,5,0,51,0.0,3751,0
2859,Tuesday,18,5,en,2840,1,0,55,0.0,487,0
2860,Tuesday,18,5,en,146,2,0,24,2.0,80,1
2861,Tuesday,18,5,en,278,15,0,36,0.0,2654,1
2862,Tuesday,18,5,en,3109,0,0,49,0.0,3902,0
2863,Tuesday,18,5,en,42,0,0,16,0.0,2597,0
2864,Tuesday,18,5,en,278,4,0,36,-1.0,2654,1
2865,Tuesday,18,5,en,46,5,0,24,0.0,491,1
2866,Tuesday,18,5,en,278,10,0,36,0.0,2654,1
2867,Tuesday,18,5,en,48,16,0,13,0.0,3774,1
2868,Tuesday,18,5,en,354,1,0,41,0.0,2650,1
2869,Tuesday,18,5,en,184,5,0,40,2.0,1332,1
2870,Tuesday,18,5,en,2169,13,0,53,0.0,3776,1
2871,Tuesday,18,5,en,9247,0,0,61,3.0,4377,0
2872,Tuesday,18,5,en,46,0,0,28,0.0,3069,0
2873,Tuesday,18,5,en,2740,0,0,47,0.0,199,0
2874,Tuesday,18,5,en,62,14,0,26,0.0,3744,1
2875,Tuesday,18,5,en,403,38,0,40,0.0,3751,1
2876,Tuesday,18,5,en,2369,15,0,41,0.0,3019,1
2877,Tuesday,18,5,en,68,0,0,30,0.0,85,0
2878,Tuesday,18,5,en,738,0,0,38,-1.0,3031,0
2879,Tuesday,18,5,en,513,0,0,35,3.0,1601,0
2880,Tuesday,18,5,en,115,0,0,44,0.0,3806,0
2881,Tuesday,18,5,en,419,0,0,46,0.0,3751,0
2882,Tuesday,18,5,en,281,0,0,48,1.0,3806,0
2883,Tuesday,18,5,en,139,23,0,23,0.0,3776,1
2884,Tuesday,18,5,en,443,0,0,36,0.0,1336,0
2885,Tuesday,18,5,en,406,0,0,46,-1.0,1062,0
2886,Tuesday,18,5,en,41,0,0,13,-2.0,81,0
2887,Tuesday,18,5,en,129,0,0,20,0.0,3907,0
2888,Tuesday,18,5,en,9,0,0,24,0.0,3786,0
2889,Tuesday,18,5,en,667,0,0,57,0.0,3745,0
2890,Tuesday,19,5,en,447083,7,14,71,2.0,3751,0
2891,Tuesday,19,5,en,26,2,0,18,0.0,3766,0
2892,Tuesday,19,5,en,896,1,0,44,0.0,3751,1
2893,Tuesday,19,5,en,343,0,0,37,0.0,80,0
2894,Tuesday,19,5,en,1260,0,0,60,2.0,3738,0
2895,Tuesday,19,5,en,694,39,0,40,0.0,3738,1
2896,Tuesday,19,5,en,12,0,0,21,0.0,1486,0
2897,Tuesday,19,5,en,615,0,0,37,0.0,3751,0
2898,Tuesday,19,5,en,426,0,0,44,0.0,1333,0
2899,Tuesday,19,5,en,565,0,0,0,0.0,4481,0
2900,Tuesday,19,5,en,1423,0,0,54,2.0,1075,0
2901,Tuesday,19,5,en,893,2,0,51,0.0,3866,1
2902,Tuesday,19,5,en,15925,1,0,67,0.0,3753,0
2903,Tuesday,19,5,en,251,0,0,30,0.0,3888,0
2904,Tuesday,19,5,en,368,5,0,43,0.0,800,1
2905,Tuesday,19,5,en,48,1,0,17,0.0,5825,1
2906,Tuesday,19,5,en,77,30,0,26,0.0,4115,1
2907,Tuesday,19,5,en,5223,1,0,55,-2.0,3784,0
2908,Tuesday,19,5,en,668,0,0,57,0.0,3745,0
2909,Tuesday,19,5,en,504,0,0,43,0.0,3739,0
2910,Tuesday,19,5,en,3476,0,0,55,0.0,3754,0
2911,Tuesday,19,5,en,201,0,0,39,0.0,2182,0
2912,Tuesday,19,5,en,3669,0,0,51,2.0,3741,0
2913,Tuesday,19,5,en,11286,0,0,57,0.0,3758,0
2914,Tuesday,19,5,en,471,0,0,33,-1.0,3031,0
2915,Tuesday,19,5,en,391,1,0,23,0.0,1332,1
2916,Tuesday,19,5,en,1306,0,0,57,-1.0,213,0
2917,Tuesday,19,5,en,2156,0,0,55,0.0,3785,0
2918,Tuesday,19,5,en,165,0,0,29,0.0,3793,0
2919,Tuesday,19,5,en,331,0,0,44,0.0,3825,0
2920,Tuesday,19,5,en,519,1,0,40,-1.0,1284,1
2921,Tuesday,19,5,en,76,0,0,22,0.0,1338,0
2922,Tuesday,20,5,en,173,0,0,32,0.0,473,0
2923,Tuesday,20,5,en,420,0,0,55,0.0,3745,0
2924,Tuesday,20,5,en,420,0,0,55,0.0,3745,0
2925,Tuesday,20,5,en,124,0,0,27,0.0,3120,0
2926,Tuesday,20,5,en,1174,0,0,50,0.0,3121,0
2927,Tuesday,20,5,en,637,0,0,43,0.0,3995,0
2928,Tuesday,20,5,en,977,13,0,45,0.0,2925,1
2929,Tuesday,20,5,_u,1,0,0,12,0.0,4141,0
2930,Tuesday,20,5,en,27,0,0,21,2.66666674613952,3819,0
2931,Tuesday,20,5,en,172,0,0,37,0.0,3811,0
2932,Tuesday,20,5,en,416,20,0,41,0.0,3975,1
2933,Tuesday,20,5,en,5007,0,0,38,1.0,3874,0
2934,Tuesday,20,5,en,471,0,0,33,-1.0,3031,0
2935,Tuesday,20,5,en,6412,4,0,61,0.0,3810,0
2936,Tuesday,20,5,en,97,0,0,44,0.0,3845,0
2937,Tuesday,20,5,en,5003,2,0,49,0.0,3746,1
2938,Tuesday,20,5,en,222,0,0,0,-3.0,3792,0
2939,Tuesday,20,5,en,1879,0,0,0,2.0,3751,0
2940,Tuesday,20,5,en,263,21,0,39,0.0,4226,1
2941,Tuesday,20,5,en,118,0,0,33,4.0,658,0
2942,Tuesday,20,5,en,14,0,0,13,0.0,3752,0
2943,Tuesday,20,5,en,2,43,0,13,0.0,4159,1
2944,Tuesday,20,5,en,1357,0,0,50,0.0,1332,0
2945,Tuesday,20,5,en,1673,0,0,48,2.0,3758,0
2946,Tuesday,20,5,en,738,0,0,37,-1.0,3031,0
2947,Tuesday,20,5,en,1750,0,0,51,0.0,1338,0
2948,Tuesday,20,5,en,292,0,0,43,0.0,3851,0
2949,Tuesday,20,5,en,2737,31,0,48,0.0,2925,1
2950,Tuesday,20,5,en,219,0,0,40,0.0,468,0
2951,Tuesday,20,5,en,503,0,0,43,0.0,3739,0
2952,Tuesday,20,5,en,1148,2,0,48,2.0,3741,0
2953,Tuesday,20,5,en,69,45,0,22,0.0,1329,1
2954,Tuesday,20,5,en,40,0,0,25,0.0,3758,0
2955,Tuesday,21,5,en,1825,0,0,44,0.0,3033,0
2956,Tuesday,21,5,en,242,0,0,49,0.0,3776,0
2957,Tuesday,21,5,en,0,0,0,10,0.0,3999,0
2958,Tuesday,21,5,en,488,1,0,50,0.0,3836,0
2959,Tuesday,21,5,en,1225,0,0,46,0.0,3775,0
2960,Tuesday,21,5,en,99,0,0,43,0.0,3764,0
2961,Tuesday,21,5,en,4017,133,0,54,0.0,4304,1
2962,Tuesday,21,5,en,184,1,0,41,2.0,3752,1
2963,Tuesday,21,5,en,45,0,0,35,0.0,3751,0
2964,Tuesday,21,5,en,71,0,0,28,0.0,3751,0
2965,Tuesday,21,5,en,46,1,0,36,0.0,3753,0
2966,Tuesday,21,5,en,15,0,0,28,0.0,3764,0
2967,Tuesday,21,5,en,274,0,0,42,2.0,3757,0
2968,Tuesday,21,5,en,3477,0,0,55,0.0,3754,0
2969,Tuesday,21,5,en,4,30,0,0,0.0,3968,1
2970,Tuesday,21,5,en,3,0,0,13,-1.0,3739,0
2971,Tuesday,21,5,en,738,0,0,37,-1.0,3031,0
2972,Tuesday,21,5,en,20,2,0,18,0.0,4841,1
2973,Tuesday,21,5,en,1341,1,0,51,0.0,3829,0
2974,Tuesday,21,5,en,308,14,0,43,0.0,611,1
2975,Tuesday,21,5,en,265,47,0,56,0.0,1065,1
2976,Tuesday,21,5,en,1307,0,0,57,-1.0,213,0
2977,Tuesday,21,5,en,567,0,0,41,0.0,3776,0
2978,Tuesday,21,5,en,3226,0,0,48,0.0,4056,0
2979,Tuesday,21,5,en,156,48,0,31,0.0,4854,1
2980,Tuesday,21,5,en,975,0,0,57,0.0,3753,0
2981,Tuesday,21,5,en,799,0,0,29,3.0,1332,0
2982,Tuesday,22,5,en,49,1,0,27,0.0,3737,0
2983,Tuesday,22,5,en,3288,0,0,62,0.0,3744,0
2984,Tuesday,22,5,en,210,1,0,42,2.0,800,1
2985,Tuesday,22,5,en,210,0,0,42,0.0,800,0
2986,Tuesday,22,5,en,1177,1,0,43,0.0,3824,1
2987,Tuesday,22,5,en,138,1,0,37,-1.0,784,0
2988,Tuesday,22,5,en,1021,0,0,65,0.0,80,0
2989,Tuesday,22,5,en,146,31,0,25,0.0,1334,1
2990,Tuesday,22,5,en,553,0,0,41,2.5,81,0
2991,Tuesday,22,5,en,896,1,0,44,0.0,3751,1
2992,Tuesday,22,5,en,87,1,0,27,2.0,1336,1
2993,Tuesday,22,5,en,147,0,0,49,-2.0,3738,0
2994,Tuesday,22,5,en,145,2,0,34,2.0,3753,1
2995,Tuesday,22,5,en,739,0,0,37,-1.0,3031,0
2996,Tuesday,22,5,en,11,32,0,14,0.0,1337,1
2997,Tuesday,22,5,en,471,1,0,33,-1.0,3031,0
2998,Tuesday,22,5,en,1208,1,0,54,-1.0,3753,1
2999,Tuesday,22,5,en,363,1,0,41,-3.0,3776,1
3000,Tuesday,22,5,en,259,0,0,42,0.0,618,0
3001,Tuesday,22,5,en,339,0,0,43,-0.5,2180,0
3002,Tuesday,22,5,en,105,0,0,42,-1.0,1329,0
3003,Tuesday,22,5,en,84,0,0,23,0.0,18,0
3004,Tuesday,22,5,en,701,0,0,44,0.0,3753,0
3005,Tuesday,22,5,en,390,0,0,0,0.0,4636,0
3006,Tuesday,22,5,en,3462,2,0,52,-2.0,3753,0
3007,Tuesday,22,5,en,84355,1,0,49,0.0,1361,1
3008,Tuesday,22,5,en,349,0,0,43,0.0,1336,0
